,p-values-paired,p-values_r_fdr,significance:p_vlaue_r,significance:p_vlaue_r_fdr
4828,4.648579910082367e-06,1.2037808116725064e-05,True,True
4829,0.05302637388482359,0.07185782395090762,False,False
4830,0.00793098597608241,0.012307562229323001,True,True
4831,1.267018642076585e-06,3.5928672097624765e-06,True,True
4832,9.278187591219745e-05,0.00019539277171561759,True,True
4833,0.6596936010975991,0.6993254147619676,False,False
4834,5.45660102650617e-10,2.6375535711993302e-09,True,True
4835,0.29661061366589686,0.34403140529515214,False,False
4836,0.4835882385497995,0.5319655387766038,False,False
4837,0.0002777272367514427,0.0005401033451402873,True,True
4838,1.1936768236224321e-14,1.3512953557062592e-13,True,True
4839,0.043367030472646916,0.05959473800135037,True,False
4840,0.002901993297201289,0.0048231608821581945,True,True
4841,3.9114314529819194e-05,8.739003925279702e-05,True,True
4842,0.1299683083048619,0.16337860219005224,False,False
4843,2.853001547244745e-07,8.931787192579371e-07,True,True
4844,0.0028928277383183116,0.004808852884858433,True,True
4845,0.011924957187188183,0.017977453129302372,True,True
4846,4.045538296662376e-06,1.0582476389285668e-05,True,True
4847,0.14749490319309067,0.18303099293589836,False,False
4848,1.4816263457810212e-09,6.730238002463093e-09,True,True
4849,0.7986742390815847,0.8263219428720355,False,False
4850,1.7402240873508038e-18,4.388667315180312e-17,True,True
4851,0.0634122443870992,0.0846166014048462,False,False
4852,0.91120539312999,0.923609292162212,False,False
4853,6.861527327520206e-05,0.00014785192039779414,True,True
4854,1.4872671076010864e-08,5.7183483827751534e-08,True,True
4855,3.783669230217699e-10,1.8755490947492323e-09,True,True
4856,2.574176857118948e-12,1.8794972614847768e-11,True,True
4857,2.2563683313860728e-10,1.1614649262423839e-09,True,True
4858,8.784599765355362e-08,2.9855195936752685e-07,True,True
4859,1.8006546912382024e-14,1.9762585636048252e-13,True,True
4860,3.3160986563949304e-19,1.0247871965871631e-17,True,True
4861,9.026672074631387e-07,2.6220911398899818e-06,True,True
4862,0.8552210685768616,0.8751299585158917,False,False
4863,0.8327618672654175,0.855696006246139,False,False
4864,4.8146196422014797e-14,4.889626944093507e-13,True,True
4865,0.06385978043465745,0.08514801690403731,False,False
4866,5.3567632917869094e-11,3.0784459702468015e-10,True,True
4867,4.925988871594912e-13,4.08920988740039e-12,True,True
4868,0.001130227303194681,0.0020027363486191524,True,True
4869,0.5818673996696622,0.6271374675126912,False,False
4870,0.40965204120274945,0.45893249103615413,False,False
4871,0.0002494228647592249,0.0004891189660545327,True,True
4872,0.0005123668434818275,0.0009570866372349233,True,True
4873,0.011714407381692812,0.017683186605971978,True,True
4874,1.7868373482046783e-07,5.763184314831183e-07,True,True
4875,4.432967500114058e-07,1.3477563105327411e-06,True,True
4876,8.402826697822359e-06,2.0886162763292268e-05,True,True
4877,2.530847974279704e-25,7.670245395733663e-23,True,True
4878,0.020907244431399744,0.03029463576182105,True,True
4879,0.1297612725007257,0.16313412287679474,False,False
4880,0.02050430693249708,0.02975570415481242,True,True
4881,2.517699432363124e-07,7.94107315940715e-07,True,True
4882,7.576222079092293e-09,3.066199929062819e-08,True,True
4883,1.4070899903344365e-05,3.37697688010939e-05,True,True
4884,0.7166745798773678,0.7514295561654242,False,False
4885,3.134191038479674e-05,7.10695606203324e-05,True,True
4886,0.00030427463117173754,0.0005880895338433392,True,True
4887,0.00011670129422426148,0.0002416125189026986,True,True
4888,0.9556441487134621,0.9622728298569049,False,False
4889,0.9280004729147162,0.9381973281828333,False,False
4890,4.9645936608140834e-05,0.00010914145519287768,True,True
4891,3.7401196338204256e-05,8.385537530726522e-05,True,True
4892,1.1919972296717422e-12,9.225695404381429e-12,True,True
4893,7.226240814573751e-12,4.844133103289156e-11,True,True
4894,0.00014401426401903424,0.0002936898135909357,True,True
4895,1.3763427441109483e-09,6.2850438552779885e-09,True,True
4896,0.8078943773598541,0.8345118015362043,False,False
4897,0.0014526734877045493,0.002535354061436259,True,True
4898,1.0804284913585067e-06,3.0947441864065997e-06,True,True
4899,1.6473562214948918e-14,1.822502483684098e-13,True,True
4900,3.7920441727792747e-10,1.878231579722505e-09,True,True
4901,6.090776198638204e-06,1.5482365925761475e-05,True,True
4902,0.10594986311283398,0.13555650164969688,False,False
4903,5.534531824377311e-06,1.4176903509210863e-05,True,True
4904,1.2512808828768257e-06,3.5511544688183283e-06,True,True
4905,0.0007098233485170101,0.0012979991897566793,True,True
4906,0.009136955319907995,0.014034044914324762,True,True
4907,0.7587808578430817,0.7898728122470163,False,False
4908,0.00019979333974626853,0.00039836449031818895,True,True
4909,3.898277602214829e-14,4.034915852502167e-13,True,True
4910,0.3689993897892224,0.4182160295979087,False,False
4911,1.7063009902820445e-10,8.994919013464242e-10,True,True
4912,4.300296741239211e-06,1.1198014200317661e-05,True,True
4913,0.005848682748293977,0.009265956940276822,True,True
4914,0.00021469467145259773,0.0004253756680059211,True,True
4915,0.8847816500911954,0.9011085370431199,False,False
4916,0.01356627494365572,0.02023986524325525,True,True
4917,0.8323505766133635,0.8553242645289307,False,False
4918,2.000169446966548e-10,1.042006248382e-09,True,True
4919,0.1915231274809728,0.23188688163959945,False,False
4920,0.005525706396097992,0.008789740146647589,True,True
4921,0.0039673743349934315,0.0064535208697750965,True,True
4922,3.540554030248551e-09,1.5090814426978466e-08,True,True
4923,1.006935244188743e-08,3.9659841184132546e-08,True,True
4924,2.4648936021678942e-19,7.959072332233714e-18,True,True
4925,0.42097571654350785,0.47018526561641544,False,False
4926,0.7105967777312154,0.7460965421645462,False,False
4927,3.520861901532503e-05,7.915524381698853e-05,True,True
4928,1.6718618723594419e-19,5.674148103145257e-18,True,True
4929,3.1243188085170396e-10,1.5749975819141927e-09,True,True
4930,0.0009500529474626961,0.0017031912030762545,True,True
4931,4.662548656267336e-07,1.4133273914198673e-06,True,True
4932,1.7645255099707554e-05,4.1636631860052994e-05,True,True
4933,0.21968198492068503,0.2623249556873748,False,False
4934,1.0538594684191463e-16,1.802281148054164e-15,True,True
4935,0.20363969640101107,0.2451274096366957,False,False
4936,0.4826560771557269,0.5310077526980755,False,False
4937,0.00021701622842448042,0.00042948279826244694,True,True
4938,0.29982734886788154,0.347338884904282,False,False
4939,0.0003514130695109802,0.0006719792756035182,True,True
4940,0.0018643850772340758,0.0031942132509390716,True,True
4941,3.8829470115006644e-11,2.2831146910712723e-10,True,True
4942,5.662053418495456e-06,1.448422520428091e-05,True,True
4943,2.340024297117193e-08,8.708298089767236e-08,True,True
4944,1.9873345022444923e-13,1.7983867745559772e-12,True,True
4945,0.004864069100476297,0.007801206360665494,True,True
4946,0.38565079960220117,0.43489245793642045,False,False
4947,0.0032214796689987364,0.005321386620955553,True,True
4948,0.0015320458507749046,0.002664729366908626,True,True
4949,2.02888633152343e-16,3.2786727200250006e-15,True,True
4950,0.0001348600403477882,0.00027672018018862584,True,True
4951,0.0006028406566982144,0.001114877673103699,True,True
4952,3.212018063636071e-16,4.949831583346399e-15,True,True
4953,0.009195715776509848,0.014118022577249166,True,True
4954,2.5576078335820954e-05,5.8918089512109206e-05,True,True
4955,3.719125888421866e-14,3.8633734048399123e-13,True,True
4956,0.012434018792645822,0.018687808825731386,True,True
4957,8.414241336568471e-15,9.814721072871056e-14,True,True
4958,0.12270101779977541,0.15494591246280118,False,False
4959,0.34612320353474557,0.3952719204774727,False,False
4960,0.023450517158643103,0.03372805627471148,True,True
4961,0.5532245128263706,0.599445114412316,False,False
4962,4.833808348752599e-19,1.4239501703183453e-17,True,True
4963,2.7334010765913108e-12,1.984012756223315e-11,True,True
4964,6.408308176775504e-07,1.9063806398105189e-06,True,True
4965,0.005492946137593492,0.008741653111646944,True,True
4966,2.2118717849008536e-16,3.5379708411261337e-15,True,True
4967,7.357606780292425e-06,1.845276671451098e-05,True,True
4968,0.01037202182578771,0.015787565254828134,True,True
4969,0.06437658904832701,0.08577090666434127,False,False
4970,4.934184655113749e-10,2.4044581076753175e-09,True,True
4971,1.735171108309336e-13,1.590189967959882e-12,True,True
4972,0.1887609192510497,0.22889567180360162,False,False
4973,7.644666685567393e-21,3.8956229201527056e-19,True,True
4974,0.026015770116413404,0.037148489730620064,True,True
4975,0.7402651807218285,0.7726470302078174,False,False
4976,7.66826654160396e-07,2.252496250743214e-06,True,True
4977,0.41485901479967247,0.4639895565020062,False,False
4978,1.769215712937615e-13,1.616307864595456e-12,True,True
4979,0.07956486228364568,0.10419854415510417,False,False
4980,3.8434176798503528e-19,1.177217028713029e-17,True,True
4981,0.1993649560543733,0.2405552570957113,False,False
4982,0.20520476742269417,0.24677426781949474,False,False
4983,0.004643586154819138,0.007477437623462027,True,True
4984,4.211411542768889e-21,2.346843045204276e-19,True,True
4985,0.002855007992140671,0.00475147043007997,True,True
4986,0.0007216135466448798,0.00131746713361766,True,True
4987,5.676563148259469e-06,1.4512746542279461e-05,True,True
4988,0.17687698788253822,0.21574171896285022,False,False
4989,0.03787359657478021,0.05261338326778713,True,False
4990,1.944929078659362e-07,6.235829590542034e-07,True,True
4991,0.0006869390910321058,0.0012594539921437795,True,True
4992,0.24274093521251688,0.28735350207607957,False,False
4993,2.3818315054321464e-17,4.734883688876908e-16,True,True
4994,0.005098274863901422,0.008152614854567903,True,True
4995,0.35388536785089897,0.40299075343601054,False,False
4996,2.2127244950165257e-12,1.6363362864473664e-11,True,True
4997,6.78056095602108e-05,0.00014621669019506198,True,True
4998,0.47058345243623234,0.5193463962713801,False,False
4999,3.091325693698259e-05,7.018353444425998e-05,True,True
5000,0.4559828927424847,0.5047484603438692,False,False
5001,3.9678613435208366e-05,8.851343583331927e-05,True,True
5002,2.855059694088358e-19,9.033178794024979e-18,True,True
5003,1.7110343366423537e-16,2.812380415366e-15,True,True
5004,0.04454460763187527,0.061066697666183334,True,False
5005,2.9649297353943196e-05,6.749131793245075e-05,True,True
5006,8.697522708475616e-05,0.0001840167847996525,True,True
5007,0.3300197279157684,0.3788603668092038,False,False
5008,5.573134603337731e-06,1.4269438309272166e-05,True,True
5009,1.1036394026463617e-17,2.3382954129770383e-16,True,True
5010,4.275846688960378e-06,1.1144385873986473e-05,True,True
5011,8.53185595467793e-07,2.490079601572246e-06,True,True
5012,0.0007497166417875542,0.0013656004836440317,True,True
5013,9.669116006752533e-08,3.266209992503911e-07,True,True
5014,2.361115449103862e-16,3.745479282210213e-15,True,True
5015,0.05147841617178678,0.06991820421162172,False,False
5016,0.00010131808468851722,0.00021210251005745697,True,True
5017,0.2287820608545703,0.27220952553638006,False,False
5018,0.0032997294275622555,0.005440239154527388,True,True
5019,2.5711093777779194e-07,8.097705469665189e-07,True,True
5020,0.04488245709142303,0.06149622828793883,True,False
5021,0.9988836108794307,0.9989992692608213,False,False
5022,1.2327950360549575e-05,2.983836337046889e-05,True,True
5023,2.3827469454560284e-11,1.4570603002744386e-10,True,True
5024,4.890557687490375e-06,1.261525818297689e-05,True,True
5025,0.013625245607713506,0.020320825163882485,True,True
5026,5.211934845776144e-16,7.682267445459292e-15,True,True
5027,1.4026805680461103e-10,7.529927536667667e-10,True,True
5028,3.6513389553994203e-16,5.537917511371817e-15,True,True
5029,7.679972368305742e-05,0.00016397419683905783,True,True
5030,0.5727550316099653,0.6183964481913845,False,False
5031,0.024195871435812935,0.0347306754510734,True,True
5032,2.3051118922279e-06,6.268032101091919e-06,True,True
5033,0.001843046408680987,0.0031617305570967274,True,True
5034,3.957143002623794e-09,1.672611827020456e-08,True,True
5035,0.00044422073765906827,0.0008370324217997823,True,True
5036,0.7875801902355326,0.816359521559992,False,False
5037,6.381281202362446e-15,7.63940629042351e-14,True,True
5038,0.3797295727661172,0.4288871114439146,False,False
5039,7.388691333528593e-15,8.74843336440757e-14,True,True
5040,0.0008001922175832804,0.0014515720422924676,True,True
5041,1.0821824765564506e-05,2.645351957338713e-05,True,True
5042,2.1696844386554203e-07,6.902633273991231e-07,True,True
5043,2.951237177217237e-10,1.4929025545074017e-09,True,True
5044,3.700863471692855e-05,8.301833070184919e-05,True,True
5045,6.242408003030575e-06,1.5842162223057617e-05,True,True
5046,0.0007769856224314245,0.0014119952269622195,True,True
5047,0.0023362551011258965,0.0039412897335888535,True,True
5048,0.8703965671580496,0.8884483985851634,False,False
5049,0.00018943166555368093,0.00037932444910627545,True,True
5050,7.495060385258422e-19,2.1295586867654483e-17,True,True
5051,0.6160438913805851,0.6587124426590498,False,False
5052,6.675654347323917e-10,3.1848088608125012e-09,True,True
5053,0.7732059225723835,0.8032915752007412,False,False
5054,7.1765305903420935e-09,2.9143057345594657e-08,True,True
5055,0.2346335985592482,0.2786727683128919,False,False
5056,8.905592731801357e-15,1.0325108351803251e-13,True,True
5057,1.1045682857513496e-10,6.046076405689025e-10,True,True
5058,9.249431617942723e-10,4.331361648142058e-09,True,True
5059,0.8408222191166523,0.8630030203339176,False,False
5060,0.00022490818885675544,0.0004439315542162306,True,True
5061,1.6683353285756816e-16,2.755305239115191e-15,True,True
5062,1.1317755162733553e-13,1.0813839625897241e-12,True,True
5063,3.694725244146099e-08,1.3299933026177092e-07,True,True
5064,3.3282164475044663e-08,1.2083845971130654e-07,True,True
5065,0.00011649990308460491,0.00024128231936057425,True,True
5066,0.24464638408074962,0.2892919628307858,False,False
5067,0.4427784909484215,0.49170727893635774,False,False
5068,0.022149273419191345,0.03196830965966501,True,True
5069,1.1849246955951117e-14,1.3422671551741348e-13,True,True
5070,4.277706959237153e-10,2.1065389886209186e-09,True,True
5071,3.07820045895771e-16,4.752092308176447e-15,True,True
5072,2.3429233358558294e-08,8.717208836293227e-08,True,True
5073,0.7916166985819784,0.8199531399450579,False,False
5074,2.4801487031227085e-10,1.2683412920794786e-09,True,True
5075,0.30177419514498,0.34940678425801136,False,False
5076,0.5796831561802197,0.6250172589572648,False,False
5077,0.4950492536519644,0.5428447287569941,False,False
5078,9.079197321607286e-08,3.0813975192684844e-07,True,True
5079,0.00020359517739685374,0.0004053834358610706,True,True
5080,5.557101203247932e-10,2.6807853472803137e-09,True,True
5081,5.322927357169245e-08,1.8693549521264222e-07,True,True
5082,0.0003261426724464095,0.0006276166499400384,True,True
5083,0.0003387776906533159,0.0006498317350695128,True,True
5084,2.3175248860838344e-08,8.633867243281915e-08,True,True
5085,0.0002462894981846776,0.00048342814238612724,True,True
5086,0.056820054560267126,0.07652346164563925,False,False
5087,0.6267207938468459,0.6683087477595224,False,False
5088,0.036694264266906765,0.05108747704793797,True,False
5089,8.06890023012285e-05,0.0001717898095580136,True,True
5090,0.7147827755201142,0.749719031397084,False,False
5091,0.011889920032624835,0.017927761941485036,True,True
5092,0.8077882256903677,0.8344520480058065,False,False
5093,0.04278993996931295,0.058871950698461385,True,False
5094,0.01258945712177074,0.01889840734954723,True,True
